Customer ID,Order Date,Ship Date,Ship Mode,Product ID,Category,Sub-Category,Product Name,Price
DV-14454,4/8/2014,4/12/2014,Standard Class,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,1383
CM-14064,4/8/2014,4/12/2014,Standard Class,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1022
AS-11649,8/14/2016,8/16/2016,First Class,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,4167
HE-16209,9/25/2014,9/30/2014,Standard Class,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,4638
CG-13930,12/11/2016,12/11/2016,Same Day,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,1263
DV-14455,12/11/2016,12/11/2016,Same Day,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,3007
CM-14065,12/11/2016,12/11/2016,Same Day,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",1138
AS-11650,12/11/2016,12/11/2016,Same Day,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,3783
HE-16210,12/11/2016,12/11/2016,Same Day,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",3914
CG-13931,12/11/2016,12/11/2016,Same Day,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,1655
DV-14456,12/11/2016,12/11/2016,Same Day,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,3215
CM-14066,12/11/2016,12/11/2016,Same Day,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1159
AS-11651,12/11/2016,12/11/2016,Same Day,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,4205
HE-16211,12/11/2016,12/11/2016,Same Day,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,1107
CG-13932,12/11/2016,12/11/2016,Same Day,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",3211
DV-14457,2/3/2015,2/5/2015,Second Class,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,1013
CM-14067,12/29/2016,12/31/2016,Second Class,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",2293
AS-11652,8/31/2017,9/5/2017,Standard Class,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,2116
HE-16212,2/4/2017,2/9/2017,Standard Class,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,3284
CG-13933,12/6/2014,12/8/2014,First Class,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,2016
DV-14458,5/30/2016,6/3/2016,Standard Class,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,1525
CM-14068,5/21/2016,5/26/2016,Standard Class,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3182
AS-11653,5/21/2016,5/26/2016,Standard Class,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,1302
HE-16213,8/9/2014,8/14/2014,Standard Class,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),4893
CG-13934,9/5/2016,9/10/2016,Second Class,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,4870
DV-14459,7/23/2016,7/28/2016,Standard Class,OFF-AR-10001216,Office Supplies,Art,Newell 339,4023
CM-14069,7/23/2016,7/28/2016,Standard Class,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,1076
AS-11654,7/23/2016,7/28/2016,Standard Class,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,1154
HE-16214,7/23/2016,7/28/2016,Standard Class,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,4618
CG-13935,7/23/2016,7/28/2016,Standard Class,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,2946
DV-14460,5/12/2016,5/17/2016,Standard Class,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",3574
CM-14070,9/2/2016,9/6/2016,Standard Class,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,1916
AS-11655,9/2/2016,9/6/2016,Standard Class,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,4544
HE-16215,9/2/2016,9/6/2016,Standard Class,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,2424
CG-13936,9/2/2016,9/6/2016,Standard Class,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,2503
DV-14461,9/2/2016,9/6/2016,Standard Class,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,2797
CM-14071,9/2/2016,9/6/2016,Standard Class,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,2743
AS-11656,7/21/2017,7/25/2017,Second Class,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,1487
HE-16216,7/21/2017,7/25/2017,Second Class,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,4499
CG-13937,9/25/2017,9/28/2017,First Class,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,1545
DV-14462,9/25/2017,9/28/2017,First Class,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,1062
CM-14072,8/3/2017,8/6/2017,Second Class,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,3512
AS-11657,10/25/2015,10/27/2015,Second Class,OFF-AR-10001955,Office Supplies,Art,Newell 319,1647
HE-16217,6/15/2017,6/19/2017,Second Class,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,1318
CG-13938,1/9/2015,1/13/2015,Standard Class,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,1317
DV-14463,1/9/2015,1/13/2015,Standard Class,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,3565
CM-14073,1/9/2015,1/13/2015,Standard Class,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,2177
AS-11658,1/9/2015,1/13/2015,Standard Class,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",4415
HE-16218,2/9/2015,2/13/2015,Second Class,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,3439
CG-13939,8/19/2016,8/20/2016,First Class,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,4679
DV-14464,8/19/2016,8/20/2016,First Class,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,1905
CM-14074,8/19/2016,8/20/2016,First Class,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",4789
AS-11659,11/6/2017,11/10/2017,Standard Class,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,4222
HE-16219,12/26/2015,12/30/2015,Second Class,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,3237
CG-13940,11/23/2014,11/28/2014,Standard Class,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,2373
DV-14465,8/1/2016,8/5/2016,Second Class,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,2834
CM-14075,9/21/2014,9/24/2014,First Class,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",3550
AS-11660,9/4/2017,9/8/2017,Standard Class,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",4147
HE-16220,6/19/2017,6/21/2017,Second Class,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,3611
CG-13941,6/19/2017,6/21/2017,Second Class,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,4664
DV-14466,6/19/2017,6/21/2017,Second Class,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",1725
CM-14076,4/19/2016,4/26/2016,Standard Class,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,4523
AS-11661,4/19/2016,4/26/2016,Standard Class,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4069
HE-16221,4/19/2016,4/26/2016,Standard Class,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,2532
CG-13942,4/19/2016,4/26/2016,Standard Class,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,1026
DV-14467,4/19/2016,4/26/2016,Standard Class,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,4338
CM-14077,4/19/2016,4/26/2016,Standard Class,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,3493
AS-11662,4/19/2016,4/26/2016,Standard Class,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",3066
HE-16222,5/5/2016,5/6/2016,First Class,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,2595
CG-13943,5/5/2016,5/6/2016,First Class,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,3800
DV-14468,10/18/2014,10/23/2014,Second Class,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,2399
CM-14078,10/18/2014,10/23/2014,Second Class,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,3585
AS-11663,2/13/2017,2/17/2017,Standard Class,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,4483
HE-16223,11/17/2017,11/24/2017,Standard Class,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2217
CG-13944,1/20/2014,1/26/2014,Standard Class,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,4276
DV-14469,12/1/2017,12/8/2017,Standard Class,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,2108
CM-14079,12/1/2017,12/8/2017,Standard Class,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",1968
AS-11664,8/9/2015,8/16/2015,Standard Class,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,1636
HE-16224,8/9/2015,8/16/2015,Standard Class,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,1760
CG-13945,9/27/2016,9/29/2016,Second Class,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,3495
DV-14470,9/27/2016,9/29/2016,Second Class,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",3173
CM-14080,11/14/2016,11/20/2016,Standard Class,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,4801
AS-11665,11/14/2016,11/20/2016,Standard Class,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,1770
HE-16225,4/16/2016,4/22/2016,Standard Class,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,4714
CG-13946,4/16/2016,4/22/2016,Standard Class,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,1572
DV-14471,11/26/2017,12/1/2017,Standard Class,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,4772
CM-14081,11/26/2017,12/1/2017,Standard Class,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,4951
AS-11666,11/26/2017,12/1/2017,Standard Class,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,2369
HE-16226,11/26/2017,12/1/2017,Standard Class,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,4164
CG-13947,11/26/2017,12/1/2017,Standard Class,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1027
DV-14472,11/20/2015,11/27/2015,Standard Class,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,1760
CM-14082,11/20/2015,11/27/2015,Standard Class,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,1386
AS-11667,11/20/2015,11/27/2015,Standard Class,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,3858
HE-16227,11/20/2015,11/27/2015,Standard Class,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,3938
CG-13948,9/7/2017,9/7/2017,Same Day,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,1150
DV-14473,9/7/2017,9/7/2017,Same Day,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",3148
CM-14083,11/24/2014,11/29/2014,Standard Class,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",3083
AS-11668,3/11/2017,3/16/2017,Standard Class,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,2205
HE-16228,3/11/2017,3/16/2017,Standard Class,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",4033
CG-13949,3/11/2017,3/16/2017,Standard Class,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,2391
DV-14474,3/11/2017,3/16/2017,Standard Class,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,2642
CM-14084,6/12/2016,6/17/2016,Standard Class,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",2226
AS-11669,6/12/2016,6/17/2016,Standard Class,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,4577
HE-16229,6/26/2015,6/30/2015,Standard Class,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,4839
CG-13950,12/22/2017,12/26/2017,Standard Class,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",1541
DV-14475,12/22/2017,12/25/2017,Second Class,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",4232
CM-14085,10/9/2014,10/15/2014,Standard Class,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",3876
AS-11670,12/10/2015,12/15/2015,Standard Class,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,3778
HE-16230,12/25/2015,12/27/2015,Second Class,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,1817
CG-13951,12/25/2015,12/27/2015,Second Class,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,1715
DV-14476,4/29/2017,5/4/2017,Standard Class,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,4649
CM-14086,3/28/2016,3/31/2016,Second Class,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,3711
AS-11671,3/28/2016,3/31/2016,Second Class,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,1285
HE-16231,5/13/2015,5/18/2015,Second Class,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,1793
CG-13952,5/13/2015,5/18/2015,Second Class,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,2354
DV-14477,7/4/2014,7/9/2014,Standard Class,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,4731
CM-14087,7/4/2014,7/9/2014,Standard Class,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2727
AS-11672,4/22/2014,4/24/2014,Second Class,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,1039
HE-16232,4/22/2014,4/24/2014,Second Class,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",1474
CG-13953,9/19/2016,9/22/2016,First Class,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,2395
DV-14478,7/22/2014,7/24/2014,Second Class,OFF-AR-10003190,Office Supplies,Art,Newell 32,2175
CM-14088,7/22/2014,7/24/2014,Second Class,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,1741
AS-11673,7/22/2014,7/24/2014,Second Class,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,1722
HE-16233,7/22/2014,7/24/2014,Second Class,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,2667
CG-13954,10/8/2017,10/14/2017,Standard Class,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,1765
DV-14479,4/25/2017,4/27/2017,Second Class,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,1630
CM-14089,3/26/2017,3/30/2017,Standard Class,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,1506
AS-11674,3/26/2017,3/30/2017,Standard Class,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,3857
HE-16234,3/26/2017,3/30/2017,Standard Class,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,4061
CG-13955,3/26/2017,3/30/2017,Standard Class,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,3860
DV-14480,3/26/2017,3/30/2017,Standard Class,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",3275
CM-14090,5/4/2017,5/10/2017,Standard Class,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",1560
AS-11675,5/4/2017,5/10/2017,Standard Class,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",4793
HE-16235,11/14/2016,11/18/2016,Standard Class,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",1300
CG-13956,1/6/2014,1/7/2014,First Class,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",1174
DV-14481,12/27/2016,12/30/2016,Second Class,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,4179
CM-14091,4/30/2017,5/4/2017,Standard Class,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,1634
AS-11676,4/21/2017,4/23/2017,First Class,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",2211
HE-16236,8/17/2017,8/24/2017,Standard Class,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,1979
CG-13957,8/17/2017,8/24/2017,Standard Class,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,1931
DV-14482,8/17/2017,8/24/2017,Standard Class,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,1945
CM-14092,8/17/2017,8/24/2017,Standard Class,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,2911
AS-11677,8/17/2017,8/24/2017,Standard Class,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,3347
HE-16237,11/12/2016,11/15/2016,First Class,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,3120
CG-13958,11/12/2016,11/15/2016,First Class,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,2330
DV-14483,10/1/2016,10/6/2016,Second Class,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,1282
CM-14093,10/1/2016,10/6/2016,Second Class,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,1206
AS-11678,2/12/2016,2/14/2016,First Class,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1957
HE-16238,2/12/2016,2/14/2016,First Class,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",3405
CG-13959,11/13/2016,11/17/2016,Standard Class,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,2789
DV-14484,4/26/2014,4/30/2014,Standard Class,OFF-AR-10003504,Office Supplies,Art,Newell 347,4422
CM-14094,4/26/2014,4/30/2014,Standard Class,OFF-LA-10000305,Office Supplies,Labels,Avery 495,4395
AS-11679,8/11/2015,8/15/2015,Standard Class,OFF-AR-10001427,Office Supplies,Art,Newell 330,2366
HE-16239,8/11/2015,8/15/2015,Standard Class,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,2112
CG-13960,11/27/2016,12/3/2016,Standard Class,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,3903
DV-14485,11/27/2016,12/3/2016,Standard Class,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,4162
CM-14095,10/28/2016,10/28/2016,Same Day,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",1720
AS-11680,12/29/2014,1/2/2015,Standard Class,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",4627
HE-16240,9/10/2015,9/17/2015,Standard Class,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,2902
CG-13961,10/2/2017,10/6/2017,Standard Class,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,2630
DV-14486,10/2/2017,10/6/2017,Standard Class,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,4990
CM-14096,9/11/2016,9/13/2016,First Class,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2627
AS-11681,9/11/2016,9/13/2016,First Class,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,1518
HE-16241,9/11/2016,9/13/2016,First Class,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),3127
CG-13962,6/2/2016,6/6/2016,Standard Class,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,3249
DV-14487,6/2/2016,6/6/2016,Standard Class,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",1544
